"Story","Title","Result","Date","Stability","Duration (s)"
"Voucher entries","Release retention partial","SUCCESS","2023-09-26T16:34:51.527+08:00[Asia/Shanghai]","0.0","137.49"
"Voucher entries","Voucher entry with tax rate rounded","SUCCESS","2023-09-26T16:39:19.117+08:00[Asia/Shanghai]","0.0","142.77"
"Voucher entries","Creating voucher entry","SUCCESS","2023-09-26T16:47:07.84+08:00[Asia/Shanghai]","0.0","111.77"
"Voucher entries","Release retention adding a line","SUCCESS","2023-09-26T16:49:00.3+08:00[Asia/Shanghai]","0.0","181.02"
"Voucher entries","Voucher entry credit memo","SUCCESS","2023-09-26T16:53:53.841+08:00[Asia/Shanghai]","0.0","122.79"
"Voucher entries","Partial voucher match with positive additional lines","SUCCESS","2023-09-26T16:55:57.321+08:00[Asia/Shanghai]","0.0","242.32"
"Account recon","Refresh accounts","SUCCESS","2023-09-26T17:00:13.451+08:00[Asia/Shanghai]","0.0","43.91"
"Annual statistical budget","Create annual statistical entry","SUCCESS","2023-09-26T17:00:58.222+08:00[Asia/Shanghai]","0.0","40.49"
"Batch posting","Batch posting voiding process","SUCCESS","2023-09-26T17:01:39.57+08:00[Asia/Shanghai]","0.0","110.69"
"Batch posting","Batch posting general ledger entry","SUCCESS","2023-09-26T17:03:31.019+08:00[Asia/Shanghai]","0.0","110.41"
"General ledger entries","Create general ledger entry","SUCCESS","2023-09-26T17:06:31.506+08:00[Asia/Shanghai]","0.0","99.66"
"Internal transfer","Create internal transfer entry","SUCCESS","2023-09-26T17:10:45.423+08:00[Asia/Shanghai]","0.0","80.47"
"Monthly statistical entries","Create monthly statistical entry","SUCCESS","2023-09-26T17:12:06.715+08:00[Asia/Shanghai]","0.0","39.26"
"Salary advance","Create salary advance entry","SUCCESS","2023-09-26T17:12:47.058+08:00[Asia/Shanghai]","0.0","82.37"
