"Story","Title","Result","Date","Stability","Duration (s)"
"Unbilled PO receipts","Unbilled PO matching receipts","FAILURE","2023-09-26T15:30:23.158+08:00[Asia/Shanghai]","0.0","44.71"
"Unbilled PO receipts","Matching receipt with DA","FAILURE","2023-09-26T15:31:08.533+08:00[Asia/Shanghai]","0.0","47.94"
"Unbilled PO receipts","Matching receipt validate","SUCCESS","2023-09-26T15:31:57.172+08:00[Asia/Shanghai]","0.0","49.43"
"Unbilled PO receipts","Unbilled POCUPR simple","SUCCESS","2023-09-26T15:32:47.283+08:00[Asia/Shanghai]","0.0","72.65"
"Voucher entries","Release retention full","FAILURE","2023-09-26T15:34:01.05+08:00[Asia/Shanghai]","0.0","43.64"
"Voucher entries","Voucher entry without tax rate","SUCCESS","2023-09-26T15:34:45.377+08:00[Asia/Shanghai]","0.0","123.84"
"Voucher entries","Voucher match with positive for adding a line","ERROR","2023-09-26T15:36:49.886+08:00[Asia/Shanghai]","0.0","86.96"
"Voucher entries","Voucher entry with single multiple lines","SUCCESS","2023-09-26T15:38:17.533+08:00[Asia/Shanghai]","0.0","167.28"
"Voucher entries","Checking line reference place holder","ERROR","2023-09-26T15:41:05.469+08:00[Asia/Shanghai]","0.0","272.48"
"Voucher entries","Search and post PV","ERROR","2023-09-26T15:45:38.607+08:00[Asia/Shanghai]","0.0","43.89"
"Voucher entries","Voucher entry delete a line","ERROR","2023-09-26T15:46:23.171+08:00[Asia/Shanghai]","0.0","234.09"
"Voucher entries","Voucher match with tax","ERROR","2023-09-26T15:50:17.985+08:00[Asia/Shanghai]","0.0","99.85"
"Voucher entries","Partial voucher match","SUCCESS","2023-09-26T15:51:58.51+08:00[Asia/Shanghai]","0.0","122.23"
"Voucher entries","Voucher match with retention","ERROR","2023-09-26T15:54:01.428+08:00[Asia/Shanghai]","0.0","106.9"
"Voucher entries","Voucher entry import CSV file","ERROR","2023-09-26T15:55:48.996+08:00[Asia/Shanghai]","0.0","100.38"
"Voucher entries","Voucher match with negative for adding a line","ERROR","2023-09-26T15:57:30.045+08:00[Asia/Shanghai]","0.0","89.42"
"Voucher entries","Partial voucher match with tax rate","SUCCESS","2023-09-26T15:59:00.167+08:00[Asia/Shanghai]","0.0","137.25"
"Voucher entries","Voucher entry multi docs","SUCCESS","2023-09-26T16:01:18.103+08:00[Asia/Shanghai]","0.0","290.03"
"Voucher entries","Partial voucher match with negative additional lines","SUCCESS","2023-09-26T16:06:08.884+08:00[Asia/Shanghai]","0.0","237.84"
"Voucher entries","Simple prepayment","SUCCESS","2023-09-26T16:10:07.423+08:00[Asia/Shanghai]","0.0","69.17"
"Voucher entries","Voucher entry proceed to payment","ERROR","2023-09-26T16:11:17.302+08:00[Asia/Shanghai]","0.0","366.21"
"Voucher entries","Multiple lines with same PO and different item code","ERROR","2023-09-26T16:17:24.277+08:00[Asia/Shanghai]","0.0","56.39"
"Voucher entries","Partial voucher match with retention","ERROR","2023-09-26T16:18:21.357+08:00[Asia/Shanghai]","0.0","128.88"
"Voucher entries","Multiple lines with different PO and different item code","ERROR","2023-09-26T16:20:30.945+08:00[Asia/Shanghai]","0.0","50.89"
"Voucher entries","Create voucher entry using sustainability accounts","SUCCESS","2023-09-26T16:21:22.54+08:00[Asia/Shanghai]","0.0","494.15"
"Voucher entries","Multiple lines with same PO and same item code","ERROR","2023-09-26T16:29:40.058+08:00[Asia/Shanghai]","0.0","56.89"
"Voucher entries","Voucher match with retention and tax","ERROR","2023-09-26T16:30:37.704+08:00[Asia/Shanghai]","0.0","116.79"
"Voucher entries","Multiple lines with different PO and same item code","ERROR","2023-09-26T16:32:35.333+08:00[Asia/Shanghai]","0.0","52.01"
"Voucher entries","Simple voucher match","ERROR","2023-09-26T16:33:28.079+08:00[Asia/Shanghai]","0.0","82.71"
"Voucher entries","Release retention partial","SUCCESS","2023-09-26T16:34:51.527+08:00[Asia/Shanghai]","0.0","137.49"
"Voucher entries","Partial matching with rounded tax amount","FAILURE","2023-09-26T16:37:09.728+08:00[Asia/Shanghai]","0.0","128.67"
"Voucher entries","Voucher entry with tax rate rounded","SUCCESS","2023-09-26T16:39:19.117+08:00[Asia/Shanghai]","0.0","142.77"
"Voucher entries","Voucher matching","ERROR","2023-09-26T16:41:42.59+08:00[Asia/Shanghai]","0.0","89.01"
"Voucher entries","Voucher entry export CSV file","ERROR","2023-09-26T16:43:12.303+08:00[Asia/Shanghai]","0.0","234.79"
"Voucher entries","Creating voucher entry","SUCCESS","2023-09-26T16:47:07.84+08:00[Asia/Shanghai]","0.0","111.77"
"Voucher entries","Release retention adding a line","SUCCESS","2023-09-26T16:49:00.3+08:00[Asia/Shanghai]","0.0","181.02"
"Voucher entries","Voucher match with rounded off tax","ERROR","2023-09-26T16:52:02.185+08:00[Asia/Shanghai]","0.0","110.93"
"Voucher entries","Voucher entry credit memo","SUCCESS","2023-09-26T16:53:53.841+08:00[Asia/Shanghai]","0.0","122.79"
"Voucher entries","Partial voucher match with positive additional lines","SUCCESS","2023-09-26T16:55:57.321+08:00[Asia/Shanghai]","0.0","242.32"
"Account recon","Refresh accounts","SUCCESS","2023-09-26T17:00:13.451+08:00[Asia/Shanghai]","0.0","43.91"
"Annual statistical budget","Create annual statistical entry","SUCCESS","2023-09-26T17:00:58.222+08:00[Asia/Shanghai]","0.0","40.49"
"Batch posting","Batch posting voiding process","SUCCESS","2023-09-26T17:01:39.57+08:00[Asia/Shanghai]","0.0","110.69"
"Batch posting","Batch posting general ledger entry","SUCCESS","2023-09-26T17:03:31.019+08:00[Asia/Shanghai]","0.0","110.41"
"General ledger entries","Create general ledger entry using sustainability accounts","FAILURE","2023-09-26T17:05:22.768+08:00[Asia/Shanghai]","0.0","68.06"
"General ledger entries","Create general ledger entry","SUCCESS","2023-09-26T17:06:31.506+08:00[Asia/Shanghai]","0.0","99.66"
"Inquiry and reports","Order inquiry and update","ERROR","2023-09-26T17:08:12.542+08:00[Asia/Shanghai]","0.0","151.99"
"Internal transfer","Create internal transfer entry","SUCCESS","2023-09-26T17:10:45.423+08:00[Asia/Shanghai]","0.0","80.47"
"Monthly statistical entries","Create monthly statistical entry","SUCCESS","2023-09-26T17:12:06.715+08:00[Asia/Shanghai]","0.0","39.26"
"Salary advance","Create salary advance entry","SUCCESS","2023-09-26T17:12:47.058+08:00[Asia/Shanghai]","0.0","82.37"
"Working advance","Create working advance entry","ERROR","2023-09-26T17:14:10.258+08:00[Asia/Shanghai]","0.0","100.54"
