"Story","Title","Result","Date","Stability","Duration (s)"
"Review AP entries","Create manual payment and delete unposted payment","SUCCESS","2024-01-23T17:11:33.757+08:00[Asia/Shanghai]","0.0","271.22"
"Review AP entries","Clear employee field for GL distribution and voucher entries","SUCCESS","2024-01-23T17:16:05.768+08:00[Asia/Shanghai]","0.0","178.39"
"Review AP entries","Reversal of unposted PO redistribution","SUCCESS","2024-01-23T17:19:04.914+08:00[Asia/Shanghai]","0.0","99.98"
"Review AP entries","Edit AP entries","SUCCESS","2024-01-23T17:28:25.379+08:00[Asia/Shanghai]","0.0","133.16"
"Review AP entries","Review voucher AP entries","SUCCESS","2024-01-23T17:30:39.28+08:00[Asia/Shanghai]","0.0","156.23"
"Review AP entries","Search payment","SUCCESS","2024-01-23T17:33:16.26+08:00[Asia/Shanghai]","0.0","27.37"
"Review AP entries","Print payment form","SUCCESS","2024-01-23T17:37:53.272+08:00[Asia/Shanghai]","0.0","65.63"
"Review AP entries","Edit voucher entry line account number","SUCCESS","2024-01-23T17:38:59.614+08:00[Asia/Shanghai]","0.0","206.51"
"Review AP entries","Payment information","SUCCESS","2024-01-23T17:42:26.901+08:00[Asia/Shanghai]","0.0","84.44"
"Review AP entries","Delete voucher AP entry","SUCCESS","2024-01-23T17:43:52.069+08:00[Asia/Shanghai]","0.0","120.64"
"Review AP entries","Create voucher entry and test filter selection","SUCCESS","2024-01-23T17:45:53.435+08:00[Asia/Shanghai]","0.0","210.76"
"Supplier creation","View a supplier","SUCCESS","2024-01-23T17:50:32.063+08:00[Asia/Shanghai]","0.0","63.49"
"Supplier creation","Edit a supplier","SUCCESS","2024-01-23T17:51:36.376+08:00[Asia/Shanghai]","0.0","101.02"
"Supplier creation","Payment terms update","SUCCESS","2024-01-23T17:53:18.146+08:00[Asia/Shanghai]","0.0","122.34"
"Supplier creation","Search a supplier","SUCCESS","2024-01-23T17:55:21.253+08:00[Asia/Shanghai]","0.0","39.31"
"Supplier creation","Validate or deactivate a supplier","SUCCESS","2024-01-23T17:56:01.327+08:00[Asia/Shanghai]","0.0","58.17"
"Supplier creation","Supplier and supplier master creation","SUCCESS","2024-01-23T17:57:00.279+08:00[Asia/Shanghai]","0.0","69.77"
"Unbilled PO receipts","Close unbilled PO receipt","SUCCESS","2024-01-23T17:58:12.176+08:00[Asia/Shanghai]","0.0","89.43"
"Unbilled PO receipts","Unbilled POCUPR simple","SUCCESS","2024-01-23T18:03:22.5+08:00[Asia/Shanghai]","0.0","78.34"
"Voucher entries","Voucher entry with single multiple lines","SUCCESS","2024-01-23T18:07:26.465+08:00[Asia/Shanghai]","0.0","182.87"
"Voucher entries","Checking line reference place holder","SUCCESS","2024-01-23T18:10:32.071+08:00[Asia/Shanghai]","0.0","221.8"
"Voucher entries","Voucher entry delete a line","SUCCESS","2024-01-23T18:15:09.094+08:00[Asia/Shanghai]","0.0","173.3"
"Voucher entries","Voucher entry multi docs","SUCCESS","2024-01-23T18:24:40.035+08:00[Asia/Shanghai]","0.0","319.77"
"Voucher entries","Simple prepayment","SUCCESS","2024-01-23T18:30:45.597+08:00[Asia/Shanghai]","0.0","70.39"
"Voucher entries","Voucher entry proceed to payment","SUCCESS","2024-01-23T18:31:56.708+08:00[Asia/Shanghai]","0.0","221.5"
"Voucher entries","Create voucher entry using sustainability accounts","SUCCESS","2024-01-23T18:38:27.03+08:00[Asia/Shanghai]","0.0","398.58"
"Voucher entries","Release retention partial","SUCCESS","2024-01-23T18:48:47.368+08:00[Asia/Shanghai]","0.0","125.13"
"Voucher entries","Voucher entry with tax rate rounded","SUCCESS","2024-01-23T18:51:38.922+08:00[Asia/Shanghai]","0.0","168.61"
"Voucher entries","Voucher entry export CSV file","SUCCESS","2024-01-23T18:55:21.289+08:00[Asia/Shanghai]","0.0","171.65"
"Voucher entries","Creating voucher entry","SUCCESS","2024-01-23T18:58:13.673+08:00[Asia/Shanghai]","0.0","114.21"
"Voucher entries","Release retention adding a line","SUCCESS","2024-01-23T19:00:08.615+08:00[Asia/Shanghai]","0.0","185.27"
"Voucher entries","Voucher entry credit memo","SUCCESS","2024-01-23T19:04:12.701+08:00[Asia/Shanghai]","0.0","120.38"
"Account recon","Refresh accounts","SUCCESS","2024-01-23T19:07:16.959+08:00[Asia/Shanghai]","0.0","72.36"
"Annual statistical budget","Create annual statistical entry","SUCCESS","2024-01-23T19:08:30.266+08:00[Asia/Shanghai]","0.0","42.76"
"Batch posting","Batch posting voiding process","SUCCESS","2024-01-23T19:09:13.88+08:00[Asia/Shanghai]","0.0","116.1"
"Batch posting","Batch posting general ledger entry","SUCCESS","2024-01-23T19:11:10.754+08:00[Asia/Shanghai]","0.0","97.36"
"General ledger entries","Create general ledger entry using sustainability accounts","SUCCESS","2024-01-23T19:12:49.569+08:00[Asia/Shanghai]","0.0","178.24"
"General ledger entries","Create general ledger entry","SUCCESS","2024-01-23T19:15:48.519+08:00[Asia/Shanghai]","0.0","103.97"
