"Story","Title","Result","Date","Stability","Duration (s)"
"Review AP entries","Create voucher entry review and delete","ERROR","2024-01-23T16:34:43.41+08:00[Asia/Shanghai]","0.0","125.11"
"Supplier creation","View a supplier","SUCCESS","2024-01-23T16:37:00.966+08:00[Asia/Shanghai]","0.0","79.61"
"Supplier creation","Edit a supplier","SUCCESS","2024-01-23T16:38:21.315+08:00[Asia/Shanghai]","0.0","90.18"
"Supplier creation","Payment terms update","SUCCESS","2024-01-23T16:39:52.227+08:00[Asia/Shanghai]","0.0","104.37"
"Supplier creation","Search a supplier","SUCCESS","2024-01-23T16:41:37.324+08:00[Asia/Shanghai]","0.0","42.96"
"Supplier creation","Validate or deactivate a supplier","SUCCESS","2024-01-23T16:42:21.061+08:00[Asia/Shanghai]","0.0","89.73"
"Supplier creation","Supplier and supplier master creation","SUCCESS","2024-01-23T16:43:51.528+08:00[Asia/Shanghai]","0.0","73.24"
"Unbilled PO receipts","Close unbilled PO receipt","SUCCESS","2024-01-23T16:45:06.428+08:00[Asia/Shanghai]","0.0","81.46"
"Unbilled PO receipts","Matching receipt","FAILURE","2024-01-23T16:46:28.691+08:00[Asia/Shanghai]","0.0","47.62"
"Unbilled PO receipts","Unbilled PO matching receipts","FAILURE","2024-01-23T16:47:17.018+08:00[Asia/Shanghai]","0.0","59.02"
"Unbilled PO receipts","Matching receipt with DA","FAILURE","2024-01-23T16:48:16.765+08:00[Asia/Shanghai]","0.0","57.36"
"Unbilled PO receipts","Matching receipt validate","FAILURE","2024-01-23T16:49:14.904+08:00[Asia/Shanghai]","0.0","45.46"
"Unbilled PO receipts","Unbilled POCUPR simple","SUCCESS","2024-01-23T16:50:01.266+08:00[Asia/Shanghai]","0.0","71.79"
"Voucher entries","Release retention full","FAILURE","2024-01-23T16:51:14.598+08:00[Asia/Shanghai]","0.0","55.85"
"Voucher entries","Voucher entry without tax rate","ERROR","2024-01-23T16:52:11.22+08:00[Asia/Shanghai]","0.0","158.74"
"Voucher entries","Voucher match with positive for adding a line","ERROR","2024-01-23T16:54:52.415+08:00[Asia/Shanghai]","0.0","47.2"
"Voucher entries","Voucher entry with single multiple lines","FAILURE","2024-01-23T16:55:40.408+08:00[Asia/Shanghai]","0.0","91.29"
"Voucher entries","Checking line reference place holder","SUCCESS","2024-01-23T16:57:12.548+08:00[Asia/Shanghai]","0.0","233.51"
"Voucher entries","Search and post PV","ERROR","2024-01-23T17:01:06.81+08:00[Asia/Shanghai]","0.0","55.97"
"Voucher entries","Voucher entry delete a line","ERROR","2024-01-23T17:02:03.547+08:00[Asia/Shanghai]","0.0","151.56"
"Voucher entries","Voucher match with tax","ERROR","2024-01-23T17:04:35.838+08:00[Asia/Shanghai]","0.0","49.09"
"Voucher entries","Partial voucher match","ERROR","2024-01-23T17:05:25.714+08:00[Asia/Shanghai]","0.0","46.72"
"Voucher entries","Voucher match with retention","ERROR","2024-01-23T17:06:13.332+08:00[Asia/Shanghai]","0.0","46.04"
"Voucher entries","Voucher entry import CSV file","ERROR","2024-01-23T17:07:00.157+08:00[Asia/Shanghai]","0.0","102.66"
"Voucher entries","Voucher match with negative for adding a line","ERROR","2024-01-23T17:08:43.558+08:00[Asia/Shanghai]","0.0","47.24"
"Voucher entries","Partial voucher match with tax rate","ERROR","2024-01-23T17:09:31.56+08:00[Asia/Shanghai]","0.0","52.01"
"Voucher entries","Voucher entry multi docs","SUCCESS","2024-01-23T17:10:24.309+08:00[Asia/Shanghai]","0.0","290.8"
"Voucher entries","Partial voucher match with negative additional lines","ERROR","2024-01-23T17:15:15.848+08:00[Asia/Shanghai]","0.0","48.36"
"Voucher entries","Simple prepayment","SUCCESS","2024-01-23T17:16:04.935+08:00[Asia/Shanghai]","0.0","71.37"
"Voucher entries","Voucher entry proceed to payment","ERROR","2024-01-23T17:17:17.044+08:00[Asia/Shanghai]","0.0","164.53"
"Voucher entries","Multiple lines with same PO and different item code","ERROR","2024-01-23T17:20:02.304+08:00[Asia/Shanghai]","0.0","50.27"
"Voucher entries","Partial voucher match with retention","ERROR","2024-01-23T17:20:53.287+08:00[Asia/Shanghai]","0.0","45.31"
"Voucher entries","Multiple lines with different PO and different item code","ERROR","2024-01-23T17:21:39.371+08:00[Asia/Shanghai]","0.0","49.21"
"Voucher entries","Create voucher entry using sustainability accounts","ERROR","2024-01-23T17:22:29.328+08:00[Asia/Shanghai]","0.0","171.27"
"Voucher entries","Multiple lines with same PO and same item code","ERROR","2024-01-23T17:25:21.362+08:00[Asia/Shanghai]","0.0","49.37"
"Voucher entries","Voucher match with retention and tax","ERROR","2024-01-23T17:26:11.491+08:00[Asia/Shanghai]","0.0","49.9"
"Voucher entries","Multiple lines with different PO and same item code","ERROR","2024-01-23T17:27:02.159+08:00[Asia/Shanghai]","0.0","63.46"
"Voucher entries","Simple voucher match","ERROR","2024-01-23T17:28:06.383+08:00[Asia/Shanghai]","0.0","52.98"
"Voucher entries","Release retention partial","ERROR","2024-01-23T17:29:00.119+08:00[Asia/Shanghai]","0.0","120.59"
"Voucher entries","Partial matching with rounded tax amount","ERROR","2024-01-23T17:31:01.617+08:00[Asia/Shanghai]","0.0","45.48"
"Voucher entries","Voucher entry with tax rate rounded","SUCCESS","2024-01-23T17:31:47.851+08:00[Asia/Shanghai]","0.0","166.96"
"Voucher entries","Voucher matching","ERROR","2024-01-23T17:34:35.557+08:00[Asia/Shanghai]","0.0","48.87"
"Voucher entries","Voucher entry export CSV file","FAILURE","2024-01-23T17:35:25.301+08:00[Asia/Shanghai]","0.0","188.01"
"Voucher entries","Creating voucher entry","SUCCESS","2024-01-23T17:38:34.111+08:00[Asia/Shanghai]","0.0","109.5"
"Voucher entries","Release retention adding a line","SUCCESS","2024-01-23T17:40:24.363+08:00[Asia/Shanghai]","0.0","194.18"
"Voucher entries","Voucher match with rounded off tax","ERROR","2024-01-23T17:43:39.272+08:00[Asia/Shanghai]","0.0","55.42"
"Voucher entries","Voucher entry credit memo","SUCCESS","2024-01-23T17:44:35.416+08:00[Asia/Shanghai]","0.0","127.03"
"Voucher entries","Partial voucher match with positive additional lines","ERROR","2024-01-23T17:46:43.239+08:00[Asia/Shanghai]","0.0","42.26"
"Account recon","Refresh accounts","SUCCESS","2024-01-23T17:47:35.043+08:00[Asia/Shanghai]","0.0","78.32"
"Annual statistical budget","Create annual statistical entry","SUCCESS","2024-01-23T17:48:54.25+08:00[Asia/Shanghai]","0.0","35.44"
"Batch posting","Batch posting voiding process","FAILURE","2024-01-23T17:49:30.547+08:00[Asia/Shanghai]","0.0","172.24"
"Batch posting","Batch posting general ledger entry","SUCCESS","2024-01-23T17:52:23.537+08:00[Asia/Shanghai]","0.0","134.9"
"General ledger entries","Create general ledger entry using sustainability accounts","SUCCESS","2024-01-23T17:54:39.973+08:00[Asia/Shanghai]","0.0","174.46"
"General ledger entries","Create general ledger entry","SUCCESS","2024-01-23T17:57:35.16+08:00[Asia/Shanghai]","0.0","103.99"
"Inquiry and reports","Order inquiry and update","ERROR","2024-01-23T17:59:22.537+08:00[Asia/Shanghai]","0.0","169.71"
"Internal transfer","Create internal transfer entry","SUCCESS","2024-01-23T18:02:13.499+08:00[Asia/Shanghai]","0.0","79.95"
"Monthly statistical entries","Create monthly statistical entry","SUCCESS","2024-01-23T18:03:34.429+08:00[Asia/Shanghai]","0.0","48.87"
"Salary advance","Create salary advance entry","SUCCESS","2024-01-23T18:04:24.297+08:00[Asia/Shanghai]","0.0","81.58"
"Working advance","Create working advance entry","SUCCESS","2024-01-23T18:05:46.87+08:00[Asia/Shanghai]","0.0","85.97"
