"Story","Title","Result","Date","Stability","Duration (s)"
"Review AP entries","Reversal of unposted PO redistribution","SUCCESS","2023-11-22T15:41:50.303+08:00[Asia/Shanghai]","0.0","108.24"
"Review AP entries","Create voucher entry and edit","ERROR","2023-11-22T15:43:39.223+08:00[Asia/Shanghai]","0.0","156.88"
"Review AP entries","Edit AP entries","SUCCESS","2023-11-22T15:46:16.787+08:00[Asia/Shanghai]","0.0","131.34"
"Review AP entries","Review voucher AP entries","SUCCESS","2023-11-22T15:48:28.814+08:00[Asia/Shanghai]","0.0","126.25"
"Review AP entries","Search payment","SUCCESS","2023-11-22T15:50:35.752+08:00[Asia/Shanghai]","0.0","35.91"
"Review AP entries","Reversal of unposted voucher match","ERROR","2023-11-22T15:51:12.348+08:00[Asia/Shanghai]","0.0","98.51"
"Review AP entries","Check edit button for voucher entry and redistribute GL","SUCCESS","2023-11-22T15:52:51.538+08:00[Asia/Shanghai]","0.0","213.08"
"Review AP entries","Print payment form","SUCCESS","2023-11-22T15:56:25.304+08:00[Asia/Shanghai]","0.0","70.37"
"Review AP entries","Edit voucher entry line account number","SUCCESS","2023-11-22T15:57:36.366+08:00[Asia/Shanghai]","0.0","236.4"
"Review AP entries","Payment information","SUCCESS","2023-11-22T16:01:33.497+08:00[Asia/Shanghai]","0.0","75.18"
"Review AP entries","Delete voucher AP entry","SUCCESS","2023-11-22T16:02:49.36+08:00[Asia/Shanghai]","0.0","153.4"
"Review AP entries","Create voucher entry and test filter selection","SUCCESS","2023-11-22T16:05:23.455+08:00[Asia/Shanghai]","0.0","197.6"
"Review AP entries","Create voucher entry review and delete","SUCCESS","2023-11-22T16:08:41.739+08:00[Asia/Shanghai]","0.0","170.34"
"Supplier creation","View a supplier","SUCCESS","2023-11-22T16:11:38.219+08:00[Asia/Shanghai]","0.0","52.25"
"Supplier creation","Edit a supplier","SUCCESS","2023-11-22T16:12:31.165+08:00[Asia/Shanghai]","0.0","105.17"
"Supplier creation","Payment terms update","SUCCESS","2023-11-22T16:14:17.068+08:00[Asia/Shanghai]","0.0","107.86"
"Supplier creation","Search a supplier","SUCCESS","2023-11-22T16:16:05.63+08:00[Asia/Shanghai]","0.0","44.54"
"Supplier creation","Validate or deactivate a supplier","SUCCESS","2023-11-22T16:16:50.838+08:00[Asia/Shanghai]","0.0","60.06"
"Supplier creation","Supplier and supplier master creation","SUCCESS","2023-11-22T16:17:51.582+08:00[Asia/Shanghai]","0.0","70.73"
"Unbilled PO receipts","Close unbilled PO receipt","SUCCESS","2023-11-22T16:19:03.609+08:00[Asia/Shanghai]","0.0","108.13"
"Unbilled PO receipts","Matching receipt","FAILURE","2023-11-22T16:20:52.433+08:00[Asia/Shanghai]","0.0","52.73"
"Unbilled PO receipts","Unbilled PO matching receipts","FAILURE","2023-11-22T16:21:45.85+08:00[Asia/Shanghai]","0.0","49.53"
"Unbilled PO receipts","Matching receipt with DA","FAILURE","2023-11-22T16:22:36.071+08:00[Asia/Shanghai]","0.0","51.41"
"Unbilled PO receipts","Matching receipt validate","FAILURE","2023-11-22T16:23:28.161+08:00[Asia/Shanghai]","0.0","51.71"
"Unbilled PO receipts","Unbilled POCUPR simple","FAILURE","2023-11-22T16:24:20.558+08:00[Asia/Shanghai]","0.0","45.78"
"Voucher entries","Release retention full","FAILURE","2023-11-22T16:25:07.429+08:00[Asia/Shanghai]","0.0","46.99"
"Voucher entries","Voucher entry without tax rate","SUCCESS","2023-11-22T16:25:55.104+08:00[Asia/Shanghai]","0.0","127.62"
"Voucher entries","Voucher match with positive for adding a line","ERROR","2023-11-22T16:28:03.404+08:00[Asia/Shanghai]","0.0","48.21"
"Voucher entries","Voucher entry with single multiple lines","SUCCESS","2023-11-22T16:28:52.309+08:00[Asia/Shanghai]","0.0","168.12"
"Voucher entries","Checking line reference place holder","SUCCESS","2023-11-22T16:31:41.174+08:00[Asia/Shanghai]","0.0","186.04"
"Voucher entries","Search and post PV","ERROR","2023-11-22T16:34:47.899+08:00[Asia/Shanghai]","0.0","50.64"
"Voucher entries","Voucher entry delete a line","SUCCESS","2023-11-22T16:35:39.24+08:00[Asia/Shanghai]","0.0","155.54"
"Voucher entries","Voucher match with tax","ERROR","2023-11-22T16:38:15.474+08:00[Asia/Shanghai]","0.0","50.85"
"Voucher entries","Partial voucher match","ERROR","2023-11-22T16:39:07.037+08:00[Asia/Shanghai]","0.0","53.85"
"Voucher entries","Voucher match with retention","ERROR","2023-11-22T16:40:01.572+08:00[Asia/Shanghai]","0.0","51.07"
"Voucher entries","Voucher entry import CSV file","ERROR","2023-11-22T16:40:53.349+08:00[Asia/Shanghai]","0.0","100.74"
"Voucher entries","Voucher match with negative for adding a line","ERROR","2023-11-22T16:42:34.786+08:00[Asia/Shanghai]","0.0","50.43"
"Voucher entries","Partial voucher match with tax rate","ERROR","2023-11-22T16:43:25.911+08:00[Asia/Shanghai]","0.0","49.73"
"Voucher entries","Voucher entry multi docs","SUCCESS","2023-11-22T16:44:16.375+08:00[Asia/Shanghai]","0.0","303.57"
"Voucher entries","Partial voucher match with negative additional lines","ERROR","2023-11-22T16:49:20.645+08:00[Asia/Shanghai]","0.0","51.28"
"Voucher entries","Simple prepayment","SUCCESS","2023-11-22T16:50:12.622+08:00[Asia/Shanghai]","0.0","61.14"
"Voucher entries","Voucher entry proceed to payment","SUCCESS","2023-11-22T16:51:14.455+08:00[Asia/Shanghai]","0.0","187.11"
"Voucher entries","Multiple lines with same PO and different item code","ERROR","2023-11-22T16:54:22.253+08:00[Asia/Shanghai]","0.0","57.3"
"Voucher entries","Partial voucher match with retention","ERROR","2023-11-22T16:55:20.263+08:00[Asia/Shanghai]","0.0","53.36"
"Voucher entries","Multiple lines with different PO and different item code","ERROR","2023-11-22T16:56:14.32+08:00[Asia/Shanghai]","0.0","53.5"
"Voucher entries","Create voucher entry using sustainability accounts","SUCCESS","2023-11-22T16:57:08.525+08:00[Asia/Shanghai]","0.0","363.23"
"Voucher entries","Multiple lines with same PO and same item code","ERROR","2023-11-22T17:03:12.505+08:00[Asia/Shanghai]","0.0","49.49"
"Voucher entries","Voucher match with retention and tax","ERROR","2023-11-22T17:04:02.679+08:00[Asia/Shanghai]","0.0","55.11"
"Voucher entries","Multiple lines with different PO and same item code","ERROR","2023-11-22T17:04:58.481+08:00[Asia/Shanghai]","0.0","53.28"
"Voucher entries","Simple voucher match","ERROR","2023-11-22T17:05:52.438+08:00[Asia/Shanghai]","0.0","50.58"
"Voucher entries","Release retention partial","ERROR","2023-11-22T17:06:43.715+08:00[Asia/Shanghai]","0.0","126.57"
"Voucher entries","Partial matching with rounded tax amount","ERROR","2023-11-22T17:08:50.981+08:00[Asia/Shanghai]","0.0","53.88"
"Voucher entries","Voucher entry with tax rate rounded","SUCCESS","2023-11-22T17:09:45.564+08:00[Asia/Shanghai]","0.0","144.07"
"Voucher entries","Voucher matching","ERROR","2023-11-22T17:12:10.336+08:00[Asia/Shanghai]","0.0","49.14"
"Voucher entries","Voucher entry export CSV file","FAILURE","2023-11-22T17:13:00.183+08:00[Asia/Shanghai]","0.0","156.84"
"Voucher entries","Creating voucher entry","SUCCESS","2023-11-22T17:15:37.773+08:00[Asia/Shanghai]","0.0","110.18"
"Voucher entries","Release retention adding a line","SUCCESS","2023-11-22T17:17:28.651+08:00[Asia/Shanghai]","0.0","178.55"
"Voucher entries","Voucher match with rounded off tax","ERROR","2023-11-22T17:20:27.885+08:00[Asia/Shanghai]","0.0","53.13"
"Voucher entries","Voucher entry credit memo","SUCCESS","2023-11-22T17:21:21.703+08:00[Asia/Shanghai]","0.0","126.98"
"Voucher entries","Partial voucher match with positive additional lines","ERROR","2023-11-22T17:23:29.365+08:00[Asia/Shanghai]","0.0","50.4"
"Account recon","Refresh accounts","ERROR","2023-11-22T17:24:28.876+08:00[Asia/Shanghai]","0.0","157.7"
"Annual statistical budget","Create annual statistical entry","SUCCESS","2023-11-22T17:27:07.357+08:00[Asia/Shanghai]","0.0","38.31"
"Batch posting","Batch posting voiding process","SUCCESS","2023-11-22T17:27:46.482+08:00[Asia/Shanghai]","0.0","125.5"
"Batch posting","Batch posting general ledger entry","SUCCESS","2023-11-22T17:29:52.731+08:00[Asia/Shanghai]","0.0","113.2"
"General ledger entries","Create general ledger entry using sustainability accounts","SUCCESS","2023-11-22T17:31:47.076+08:00[Asia/Shanghai]","0.0","177.6"
"General ledger entries","Create general ledger entry","SUCCESS","2023-11-22T17:34:45.369+08:00[Asia/Shanghai]","0.0","104.87"
"Inquiry and reports","Order inquiry and update","ERROR","2023-11-22T17:36:32.515+08:00[Asia/Shanghai]","0.0","158.78"
"Internal transfer","Create internal transfer entry","SUCCESS","2023-11-22T17:39:12.132+08:00[Asia/Shanghai]","0.0","76.77"
"Monthly statistical entries","Create monthly statistical entry","FAILURE","2023-11-22T17:40:29.72+08:00[Asia/Shanghai]","0.0","32.89"
"Salary advance","Create salary advance entry","SUCCESS","2023-11-22T17:41:03.427+08:00[Asia/Shanghai]","0.0","87.26"
"Working advance","Create working advance entry","SUCCESS","2023-11-22T17:42:31.504+08:00[Asia/Shanghai]","0.0","88.13"
