"Story","Title","Result","Date","Stability","Duration (s)"
"Review AP entries","Search payment","SUCCESS","2023-11-22T15:50:35.752+08:00[Asia/Shanghai]","0.0","35.91"
"Review AP entries","Check edit button for voucher entry and redistribute GL","SUCCESS","2023-11-22T15:52:51.538+08:00[Asia/Shanghai]","0.0","213.08"
"Review AP entries","Print payment form","SUCCESS","2023-11-22T15:56:25.304+08:00[Asia/Shanghai]","0.0","70.37"
"Review AP entries","Edit voucher entry line account number","SUCCESS","2023-11-22T15:57:36.366+08:00[Asia/Shanghai]","0.0","236.4"
"Review AP entries","Payment information","SUCCESS","2023-11-22T16:01:33.497+08:00[Asia/Shanghai]","0.0","75.18"
"Review AP entries","Delete voucher AP entry","SUCCESS","2023-11-22T16:02:49.36+08:00[Asia/Shanghai]","0.0","153.4"
"Review AP entries","Create voucher entry and test filter selection","SUCCESS","2023-11-22T16:05:23.455+08:00[Asia/Shanghai]","0.0","197.6"
"Review AP entries","Create voucher entry review and delete","SUCCESS","2023-11-22T16:08:41.739+08:00[Asia/Shanghai]","0.0","170.34"
"Supplier creation","View a supplier","SUCCESS","2023-11-22T16:11:38.219+08:00[Asia/Shanghai]","0.0","52.25"
"Supplier creation","Edit a supplier","SUCCESS","2023-11-22T16:12:31.165+08:00[Asia/Shanghai]","0.0","105.17"
"Supplier creation","Payment terms update","SUCCESS","2023-11-22T16:14:17.068+08:00[Asia/Shanghai]","0.0","107.86"
"Supplier creation","Search a supplier","SUCCESS","2023-11-22T16:16:05.63+08:00[Asia/Shanghai]","0.0","44.54"
"Supplier creation","Validate or deactivate a supplier","SUCCESS","2023-11-22T16:16:50.838+08:00[Asia/Shanghai]","0.0","60.06"
"Supplier creation","Supplier and supplier master creation","SUCCESS","2023-11-22T16:17:51.582+08:00[Asia/Shanghai]","0.0","70.73"
"Unbilled PO receipts","Close unbilled PO receipt","SUCCESS","2023-11-22T16:19:03.609+08:00[Asia/Shanghai]","0.0","108.13"
"Voucher entries","Voucher entry without tax rate","SUCCESS","2023-11-22T16:25:55.104+08:00[Asia/Shanghai]","0.0","127.62"
"Voucher entries","Voucher entry with single multiple lines","SUCCESS","2023-11-22T16:28:52.309+08:00[Asia/Shanghai]","0.0","168.12"
"Voucher entries","Checking line reference place holder","SUCCESS","2023-11-22T16:31:41.174+08:00[Asia/Shanghai]","0.0","186.04"
"Voucher entries","Voucher entry delete a line","SUCCESS","2023-11-22T16:35:39.24+08:00[Asia/Shanghai]","0.0","155.54"
"Voucher entries","Voucher entry multi docs","SUCCESS","2023-11-22T16:44:16.375+08:00[Asia/Shanghai]","0.0","303.57"
"Voucher entries","Simple prepayment","SUCCESS","2023-11-22T16:50:12.622+08:00[Asia/Shanghai]","0.0","61.14"
"Voucher entries","Voucher entry proceed to payment","SUCCESS","2023-11-22T16:51:14.455+08:00[Asia/Shanghai]","0.0","187.11"
"Voucher entries","Create voucher entry using sustainability accounts","SUCCESS","2023-11-22T16:57:08.525+08:00[Asia/Shanghai]","0.0","363.23"
"Voucher entries","Voucher entry with tax rate rounded","SUCCESS","2023-11-22T17:09:45.564+08:00[Asia/Shanghai]","0.0","144.07"
"Voucher entries","Creating voucher entry","SUCCESS","2023-11-22T17:15:37.773+08:00[Asia/Shanghai]","0.0","110.18"
"Voucher entries","Release retention adding a line","SUCCESS","2023-11-22T17:17:28.651+08:00[Asia/Shanghai]","0.0","178.55"
"Voucher entries","Voucher entry credit memo","SUCCESS","2023-11-22T17:21:21.703+08:00[Asia/Shanghai]","0.0","126.98"
"Annual statistical budget","Create annual statistical entry","SUCCESS","2023-11-22T17:27:07.357+08:00[Asia/Shanghai]","0.0","38.31"
"Batch posting","Batch posting voiding process","SUCCESS","2023-11-22T17:27:46.482+08:00[Asia/Shanghai]","0.0","125.5"
"Batch posting","Batch posting general ledger entry","SUCCESS","2023-11-22T17:29:52.731+08:00[Asia/Shanghai]","0.0","113.2"
"General ledger entries","Create general ledger entry using sustainability accounts","SUCCESS","2023-11-22T17:31:47.076+08:00[Asia/Shanghai]","0.0","177.6"
"General ledger entries","Create general ledger entry","SUCCESS","2023-11-22T17:34:45.369+08:00[Asia/Shanghai]","0.0","104.87"
"Internal transfer","Create internal transfer entry","SUCCESS","2023-11-22T17:39:12.132+08:00[Asia/Shanghai]","0.0","76.77"
"Salary advance","Create salary advance entry","SUCCESS","2023-11-22T17:41:03.427+08:00[Asia/Shanghai]","0.0","87.26"
"Working advance","Create working advance entry","SUCCESS","2023-11-22T17:42:31.504+08:00[Asia/Shanghai]","0.0","88.13"
