"Story","Title","Result","Date","Stability","Duration (s)"
"Unbilled PO receipts","Unbilled POCUPR simple","FAILURE","2023-11-20T11:26:51.628+08:00[Asia/Shanghai]","0.0","42.34"
"Voucher entries","Release retention full","FAILURE","2023-11-20T11:27:35.072+08:00[Asia/Shanghai]","0.0","46.33"
"Voucher entries","Voucher entry without tax rate","SUCCESS","2023-11-20T11:28:22.089+08:00[Asia/Shanghai]","0.0","129.78"
"Voucher entries","Voucher match with positive for adding a line","ERROR","2023-11-20T11:30:32.578+08:00[Asia/Shanghai]","0.0","58.72"
"Voucher entries","Voucher entry with single multiple lines","SUCCESS","2023-11-20T11:31:32.025+08:00[Asia/Shanghai]","0.0","168.08"
"Voucher entries","Checking line reference place holder","SUCCESS","2023-11-20T11:34:20.8+08:00[Asia/Shanghai]","0.0","184.18"
"Voucher entries","Search and post PV","ERROR","2023-11-20T11:37:25.697+08:00[Asia/Shanghai]","0.0","46.45"
"Voucher entries","Voucher entry delete a line","SUCCESS","2023-11-20T11:38:12.876+08:00[Asia/Shanghai]","0.0","174.49"
"Voucher entries","Voucher match with tax","ERROR","2023-11-20T11:41:08.086+08:00[Asia/Shanghai]","0.0","52.92"
"Voucher entries","Partial voucher match","ERROR","2023-11-20T11:42:01.72+08:00[Asia/Shanghai]","0.0","51.84"
"Voucher entries","Voucher match with retention","ERROR","2023-11-20T11:42:54.286+08:00[Asia/Shanghai]","0.0","57.2"
"Voucher entries","Voucher entry import CSV file","ERROR","2023-11-20T11:43:52.199+08:00[Asia/Shanghai]","0.0","96.19"
"Voucher entries","Voucher match with negative for adding a line","ERROR","2023-11-20T11:45:29.084+08:00[Asia/Shanghai]","0.0","47.17"
"Voucher entries","Partial voucher match with tax rate","ERROR","2023-11-20T11:46:16.963+08:00[Asia/Shanghai]","0.0","86.53"
"Voucher entries","Voucher entry multi docs","SUCCESS","2023-11-20T11:47:44.216+08:00[Asia/Shanghai]","0.0","280.1"
"Voucher entries","Partial voucher match with negative additional lines","ERROR","2023-11-20T11:52:25.032+08:00[Asia/Shanghai]","0.0","49.58"
"Voucher entries","Simple prepayment","FAILURE","2023-11-20T11:53:15.321+08:00[Asia/Shanghai]","0.0","31.46"
"Voucher entries","Voucher entry proceed to payment","SUCCESS","2023-11-20T11:53:47.473+08:00[Asia/Shanghai]","0.0","190.14"
"Voucher entries","Multiple lines with same PO and different item code","ERROR","2023-11-20T11:56:58.361+08:00[Asia/Shanghai]","0.0","50.9"
"Voucher entries","Partial voucher match with retention","ERROR","2023-11-20T11:57:49.937+08:00[Asia/Shanghai]","0.0","51.17"
"Voucher entries","Multiple lines with different PO and different item code","ERROR","2023-11-20T11:58:41.826+08:00[Asia/Shanghai]","0.0","55.63"
"Voucher entries","Create voucher entry using sustainability accounts","SUCCESS","2023-11-20T11:59:38.148+08:00[Asia/Shanghai]","0.0","369.88"
"Voucher entries","Multiple lines with same PO and same item code","ERROR","2023-11-20T12:05:48.76+08:00[Asia/Shanghai]","0.0","53.02"
"Voucher entries","Voucher match with retention and tax","ERROR","2023-11-20T12:06:42.499+08:00[Asia/Shanghai]","0.0","51.3"
"Voucher entries","Multiple lines with different PO and same item code","ERROR","2023-11-20T12:07:34.495+08:00[Asia/Shanghai]","0.0","49.9"
"Voucher entries","Simple voucher match","ERROR","2023-11-20T12:08:25.116+08:00[Asia/Shanghai]","0.0","51.77"
"Voucher entries","Release retention partial","SUCCESS","2023-11-20T12:09:17.581+08:00[Asia/Shanghai]","0.0","143.07"
"Voucher entries","Partial matching with rounded tax amount","ERROR","2023-11-20T12:11:41.392+08:00[Asia/Shanghai]","0.0","47.67"
"Voucher entries","Voucher entry with tax rate rounded","SUCCESS","2023-11-20T12:12:29.781+08:00[Asia/Shanghai]","0.0","131.09"
"Voucher entries","Voucher matching","ERROR","2023-11-20T12:14:41.605+08:00[Asia/Shanghai]","0.0","49.97"
"Voucher entries","Voucher entry export CSV file","FAILURE","2023-11-20T12:15:32.257+08:00[Asia/Shanghai]","0.0","167.89"
"Voucher entries","Creating voucher entry","SUCCESS","2023-11-20T12:18:20.856+08:00[Asia/Shanghai]","0.0","111.46"
"Voucher entries","Release retention adding a line","SUCCESS","2023-11-20T12:20:13.004+08:00[Asia/Shanghai]","0.0","176.45"
"Voucher entries","Voucher match with rounded off tax","ERROR","2023-11-20T12:23:10.165+08:00[Asia/Shanghai]","0.0","49.17"
"Voucher entries","Voucher entry credit memo","SUCCESS","2023-11-20T12:24:00.042+08:00[Asia/Shanghai]","0.0","129.84"
"Voucher entries","Partial voucher match with positive additional lines","ERROR","2023-11-20T12:26:10.633+08:00[Asia/Shanghai]","0.0","52.7"
"Account recon","Refresh accounts","ERROR","2023-11-20T12:27:12.293+08:00[Asia/Shanghai]","0.0","158.19"
"Annual statistical budget","Create annual statistical entry","SUCCESS","2023-11-20T12:29:51.271+08:00[Asia/Shanghai]","0.0","40.39"
"Batch posting","Batch posting voiding process","SUCCESS","2023-11-20T12:30:32.46+08:00[Asia/Shanghai]","0.0","123.08"
"Batch posting","Batch posting general ledger entry","SUCCESS","2023-11-20T12:32:36.24+08:00[Asia/Shanghai]","0.0","109.77"
"General ledger entries","Create general ledger entry using sustainability accounts","SUCCESS","2023-11-20T12:34:27.172+08:00[Asia/Shanghai]","0.0","179.62"
"General ledger entries","Create general ledger entry","SUCCESS","2023-11-20T12:37:27.507+08:00[Asia/Shanghai]","0.0","100.11"
"Inquiry and reports","Order inquiry and update","ERROR","2023-11-20T12:39:09.715+08:00[Asia/Shanghai]","0.0","165.93"
"Internal transfer","Create internal transfer entry","SUCCESS","2023-11-20T12:41:56.511+08:00[Asia/Shanghai]","0.0","78.69"
"Monthly statistical entries","Create monthly statistical entry","SUCCESS","2023-11-20T12:43:16.021+08:00[Asia/Shanghai]","0.0","44.23"
"Salary advance","Create salary advance entry","SUCCESS","2023-11-20T12:44:01.073+08:00[Asia/Shanghai]","0.0","85.04"
"Working advance","Create working advance entry","SUCCESS","2023-11-20T12:45:26.91+08:00[Asia/Shanghai]","0.0","79.44"
