"Story","Title","Result","Date","Stability","Duration (s)"
"Review AP entries","Print payment form","SUCCESS","2023-11-23T15:42:24.82+08:00[Asia/Shanghai]","0.0","66.31"
"Review AP entries","Payment information","SUCCESS","2023-11-23T15:44:15.914+08:00[Asia/Shanghai]","0.0","75.74"
"Review AP entries","Delete voucher AP entry","SUCCESS","2023-11-23T15:45:32.339+08:00[Asia/Shanghai]","0.0","126.05"
"Review AP entries","Create voucher entry and test filter selection","SUCCESS","2023-11-23T15:47:39.092+08:00[Asia/Shanghai]","0.0","201.63"
"Review AP entries","Create voucher entry review and delete","SUCCESS","2023-11-23T15:51:01.404+08:00[Asia/Shanghai]","0.0","152.66"
"Supplier creation","View a supplier","SUCCESS","2023-11-23T15:53:39.834+08:00[Asia/Shanghai]","0.0","57.09"
"Supplier creation","Edit a supplier","SUCCESS","2023-11-23T15:54:37.618+08:00[Asia/Shanghai]","0.0","98.94"
"Supplier creation","Payment terms update","SUCCESS","2023-11-23T15:56:17.247+08:00[Asia/Shanghai]","0.0","104.42"
"Supplier creation","Search a supplier","SUCCESS","2023-11-23T15:58:02.407+08:00[Asia/Shanghai]","0.0","44.42"
"Supplier creation","Validate or deactivate a supplier","SUCCESS","2023-11-23T15:58:47.507+08:00[Asia/Shanghai]","0.0","58.03"
"Supplier creation","Supplier and supplier master creation","SUCCESS","2023-11-23T15:59:46.218+08:00[Asia/Shanghai]","0.0","76.55"
"Unbilled PO receipts","Close unbilled PO receipt","SUCCESS","2023-11-23T16:01:04.056+08:00[Asia/Shanghai]","0.0","88.12"
"Voucher entries","Voucher entry without tax rate","SUCCESS","2023-11-23T16:07:32.062+08:00[Asia/Shanghai]","0.0","129.14"
"Voucher entries","Voucher entry with single multiple lines","SUCCESS","2023-11-23T16:10:34.736+08:00[Asia/Shanghai]","0.0","171.92"
"Voucher entries","Checking line reference place holder","SUCCESS","2023-11-23T16:13:27.386+08:00[Asia/Shanghai]","0.0","208.63"
"Voucher entries","Voucher entry delete a line","SUCCESS","2023-11-23T16:17:49.646+08:00[Asia/Shanghai]","0.0","155.09"
"Voucher entries","Voucher entry multi docs","SUCCESS","2023-11-23T16:27:06.576+08:00[Asia/Shanghai]","0.0","282.3"
"Voucher entries","Simple prepayment","SUCCESS","2023-11-23T16:32:42.733+08:00[Asia/Shanghai]","0.0","70.5"
"Voucher entries","Voucher entry proceed to payment","SUCCESS","2023-11-23T16:33:53.925+08:00[Asia/Shanghai]","0.0","186.63"
"Voucher entries","Create voucher entry using sustainability accounts","SUCCESS","2023-11-23T16:39:42.349+08:00[Asia/Shanghai]","0.0","363.81"
"Voucher entries","Release retention partial","SUCCESS","2023-11-23T16:49:12.451+08:00[Asia/Shanghai]","0.0","132.26"
"Voucher entries","Voucher entry with tax rate rounded","SUCCESS","2023-11-23T16:52:19.622+08:00[Asia/Shanghai]","0.0","161.36"
"Voucher entries","Creating voucher entry","SUCCESS","2023-11-23T16:58:24.293+08:00[Asia/Shanghai]","0.0","112.65"
"Voucher entries","Release retention adding a line","SUCCESS","2023-11-23T17:00:17.633+08:00[Asia/Shanghai]","0.0","180.31"
"Voucher entries","Voucher entry credit memo","SUCCESS","2023-11-23T17:04:05.587+08:00[Asia/Shanghai]","0.0","127.89"
