"Story","Title","Result","Date","Stability","Duration (s)"
"Voucher entries","Voucher match with negative for adding a line","ERROR","2023-11-23T16:24:48.341+08:00[Asia/Shanghai]","0.0","55.52"
"Voucher entries","Partial voucher match with tax rate","ERROR","2023-11-23T16:25:44.57+08:00[Asia/Shanghai]","0.0","81.3"
"Voucher entries","Voucher entry multi docs","SUCCESS","2023-11-23T16:27:06.576+08:00[Asia/Shanghai]","0.0","282.3"
"Voucher entries","Partial voucher match with negative additional lines","ERROR","2023-11-23T16:31:49.615+08:00[Asia/Shanghai]","0.0","52.42"
"Voucher entries","Simple prepayment","SUCCESS","2023-11-23T16:32:42.733+08:00[Asia/Shanghai]","0.0","70.5"
"Voucher entries","Voucher entry proceed to payment","SUCCESS","2023-11-23T16:33:53.925+08:00[Asia/Shanghai]","0.0","186.63"
"Voucher entries","Multiple lines with same PO and different item code","ERROR","2023-11-23T16:37:01.238+08:00[Asia/Shanghai]","0.0","53.4"
"Voucher entries","Partial voucher match with retention","ERROR","2023-11-23T16:37:55.338+08:00[Asia/Shanghai]","0.0","52.31"
"Voucher entries","Multiple lines with different PO and different item code","ERROR","2023-11-23T16:38:48.336+08:00[Asia/Shanghai]","0.0","53.3"
"Voucher entries","Create voucher entry using sustainability accounts","SUCCESS","2023-11-23T16:39:42.349+08:00[Asia/Shanghai]","0.0","363.81"
"Voucher entries","Multiple lines with same PO and same item code","ERROR","2023-11-23T16:45:46.906+08:00[Asia/Shanghai]","0.0","49.99"
"Voucher entries","Voucher match with retention and tax","ERROR","2023-11-23T16:46:37.583+08:00[Asia/Shanghai]","0.0","49.49"
"Voucher entries","Multiple lines with different PO and same item code","ERROR","2023-11-23T16:47:27.764+08:00[Asia/Shanghai]","0.0","51.18"
"Voucher entries","Simple voucher match","ERROR","2023-11-23T16:48:19.666+08:00[Asia/Shanghai]","0.0","52.09"
"Voucher entries","Release retention partial","SUCCESS","2023-11-23T16:49:12.451+08:00[Asia/Shanghai]","0.0","132.26"
"Voucher entries","Partial matching with rounded tax amount","ERROR","2023-11-23T16:51:25.394+08:00[Asia/Shanghai]","0.0","53.51"
"Voucher entries","Voucher entry with tax rate rounded","SUCCESS","2023-11-23T16:52:19.622+08:00[Asia/Shanghai]","0.0","161.36"
"Voucher entries","Voucher matching","ERROR","2023-11-23T16:55:01.685+08:00[Asia/Shanghai]","0.0","46.21"
"Voucher entries","Voucher entry export CSV file","FAILURE","2023-11-23T16:55:48.581+08:00[Asia/Shanghai]","0.0","154.98"
"Voucher entries","Creating voucher entry","SUCCESS","2023-11-23T16:58:24.293+08:00[Asia/Shanghai]","0.0","112.65"
"Voucher entries","Release retention adding a line","SUCCESS","2023-11-23T17:00:17.633+08:00[Asia/Shanghai]","0.0","180.31"
"Voucher entries","Voucher match with rounded off tax","ERROR","2023-11-23T17:03:18.642+08:00[Asia/Shanghai]","0.0","46.25"
"Voucher entries","Voucher entry credit memo","SUCCESS","2023-11-23T17:04:05.587+08:00[Asia/Shanghai]","0.0","127.89"
"Voucher entries","Partial voucher match with positive additional lines","ERROR","2023-11-23T17:06:14.197+08:00[Asia/Shanghai]","0.0","50.03"
"Account recon","Refresh accounts","SUCCESS","2023-11-23T17:07:13.541+08:00[Asia/Shanghai]","0.0","72.47"
"Annual statistical budget","Create annual statistical entry","SUCCESS","2023-11-23T17:08:26.816+08:00[Asia/Shanghai]","0.0","32.59"
"Batch posting","Batch posting voiding process","SUCCESS","2023-11-23T17:09:00.218+08:00[Asia/Shanghai]","0.0","139.01"
"Batch posting","Batch posting general ledger entry","SUCCESS","2023-11-23T17:11:19.921+08:00[Asia/Shanghai]","0.0","117.24"
"General ledger entries","Create general ledger entry using sustainability accounts","ERROR","2023-11-23T17:13:18.364+08:00[Asia/Shanghai]","0.0","168.27"
"General ledger entries","Create general ledger entry","ERROR","2023-11-23T17:16:07.327+08:00[Asia/Shanghai]","0.0","1.97"
"Inquiry and reports","Order inquiry and update","ERROR","2023-11-23T17:16:10.255+08:00[Asia/Shanghai]","0.0","1.74"
"Internal transfer","Create internal transfer entry","ERROR","2023-11-23T17:16:12.683+08:00[Asia/Shanghai]","0.0","1.74"
"Monthly statistical entries","Create monthly statistical entry","ERROR","2023-11-23T17:16:15.142+08:00[Asia/Shanghai]","0.0","1.73"
"Salary advance","Create salary advance entry","ERROR","2023-11-23T17:16:17.563+08:00[Asia/Shanghai]","0.0","1.75"
"Working advance","Create working advance entry","ERROR","2023-11-23T17:16:20.03+08:00[Asia/Shanghai]","0.0","1.88"
