"Story","Title","Result","Date","Stability","Duration (s)"
"Review AP entries","Reversal of unposted PO redistribution","SUCCESS","2023-11-21T10:47:48.527+08:00[Asia/Shanghai]","0.0","112.33"
"Review AP entries","Create voucher entry and edit","ERROR","2023-11-21T10:49:41.553+08:00[Asia/Shanghai]","0.0","165.13"
"Review AP entries","Edit AP entries","SUCCESS","2023-11-21T10:52:27.448+08:00[Asia/Shanghai]","0.0","128.75"
"Review AP entries","Review voucher AP entries","SUCCESS","2023-11-21T10:54:36.919+08:00[Asia/Shanghai]","0.0","127.52"
"Review AP entries","Search payment","SUCCESS","2023-11-21T10:56:45.158+08:00[Asia/Shanghai]","0.0","31.55"
"Review AP entries","Reversal of unposted voucher match","ERROR","2023-11-21T10:57:17.405+08:00[Asia/Shanghai]","0.0","95.58"
"Review AP entries","Check edit button for voucher entry and redistribute GL","SUCCESS","2023-11-21T10:58:53.673+08:00[Asia/Shanghai]","0.0","205.43"
"Review AP entries","Print payment form","SUCCESS","2023-11-21T11:02:19.829+08:00[Asia/Shanghai]","0.0","62.53"
"Review AP entries","Edit voucher entry line account number","SUCCESS","2023-11-21T11:03:23.06+08:00[Asia/Shanghai]","0.0","199.6"
"Review AP entries","Payment information","SUCCESS","2023-11-21T11:06:43.354+08:00[Asia/Shanghai]","0.0","73.54"
"Review AP entries","Delete voucher AP entry","SUCCESS","2023-11-21T11:07:57.61+08:00[Asia/Shanghai]","0.0","127.09"
"Review AP entries","Create voucher entry and test filter selection","SUCCESS","2023-11-21T11:10:05.421+08:00[Asia/Shanghai]","0.0","196.95"
"Review AP entries","Create voucher entry review and delete","SUCCESS","2023-11-21T11:13:23.074+08:00[Asia/Shanghai]","0.0","154.68"
"Supplier creation","View a supplier","SUCCESS","2023-11-21T11:16:04.105+08:00[Asia/Shanghai]","0.0","51.1"
"Supplier creation","Edit a supplier","SUCCESS","2023-11-21T11:16:55.89+08:00[Asia/Shanghai]","0.0","96.2"
"Supplier creation","Payment terms update","SUCCESS","2023-11-21T11:18:32.79+08:00[Asia/Shanghai]","0.0","107.98"
"Supplier creation","Search a supplier","SUCCESS","2023-11-21T11:20:21.479+08:00[Asia/Shanghai]","0.0","42.4"
"Supplier creation","Validate or deactivate a supplier","SUCCESS","2023-11-21T11:21:04.57+08:00[Asia/Shanghai]","0.0","60.4"
"Supplier creation","Supplier and supplier master creation","SUCCESS","2023-11-21T11:22:05.661+08:00[Asia/Shanghai]","0.0","77.54"
"Unbilled PO receipts","Close unbilled PO receipt","SUCCESS","2023-11-21T11:23:24.541+08:00[Asia/Shanghai]","0.0","84.24"
"Unbilled PO receipts","Matching receipt","FAILURE","2023-11-21T11:24:49.485+08:00[Asia/Shanghai]","0.0","50.12"
"Unbilled PO receipts","Unbilled PO matching receipts","FAILURE","2023-11-21T11:25:40.312+08:00[Asia/Shanghai]","0.0","52.89"
"Unbilled PO receipts","Matching receipt with DA","FAILURE","2023-11-21T11:26:33.887+08:00[Asia/Shanghai]","0.0","53.8"
"Unbilled PO receipts","Matching receipt validate","FAILURE","2023-11-21T11:27:28.378+08:00[Asia/Shanghai]","0.0","50.78"
"Unbilled PO receipts","Unbilled POCUPR simple","FAILURE","2023-11-21T11:28:19.843+08:00[Asia/Shanghai]","0.0","42.36"
"Voucher entries","Release retention full","FAILURE","2023-11-21T11:29:03.288+08:00[Asia/Shanghai]","0.0","44.44"
"Voucher entries","Voucher entry without tax rate","SUCCESS","2023-11-21T11:29:48.408+08:00[Asia/Shanghai]","0.0","129.69"
"Voucher entries","Voucher match with positive for adding a line","ERROR","2023-11-21T11:31:58.803+08:00[Asia/Shanghai]","0.0","52.6"
"Voucher entries","Voucher entry with single multiple lines","SUCCESS","2023-11-21T11:32:52.093+08:00[Asia/Shanghai]","0.0","166.96"
"Voucher entries","Checking line reference place holder","SUCCESS","2023-11-21T11:35:39.759+08:00[Asia/Shanghai]","0.0","184.29"
"Voucher entries","Search and post PV","ERROR","2023-11-21T11:38:44.806+08:00[Asia/Shanghai]","0.0","50.11"
"Voucher entries","Voucher entry delete a line","SUCCESS","2023-11-21T11:39:35.633+08:00[Asia/Shanghai]","0.0","156.7"
"Voucher entries","Voucher match with tax","ERROR","2023-11-21T11:42:13.014+08:00[Asia/Shanghai]","0.0","50.88"
"Voucher entries","Partial voucher match","ERROR","2023-11-21T11:43:04.605+08:00[Asia/Shanghai]","0.0","48.37"
"Voucher entries","Voucher match with retention","ERROR","2023-11-21T11:43:53.681+08:00[Asia/Shanghai]","0.0","48.27"
"Voucher entries","Voucher entry import CSV file","ERROR","2023-11-21T11:44:42.653+08:00[Asia/Shanghai]","0.0","100.48"
"Voucher entries","Voucher match with negative for adding a line","ERROR","2023-11-21T11:46:23.841+08:00[Asia/Shanghai]","0.0","53.2"
"Voucher entries","Partial voucher match with tax rate","ERROR","2023-11-21T11:47:17.728+08:00[Asia/Shanghai]","0.0","52.44"
"Voucher entries","Voucher entry multi docs","SUCCESS","2023-11-21T11:48:10.876+08:00[Asia/Shanghai]","0.0","291.22"
"Voucher entries","Partial voucher match with negative additional lines","ERROR","2023-11-21T11:53:02.863+08:00[Asia/Shanghai]","0.0","50.4"
"Voucher entries","Simple prepayment","SUCCESS","2023-11-21T11:53:53.965+08:00[Asia/Shanghai]","0.0","69.66"
"Voucher entries","Voucher entry proceed to payment","SUCCESS","2023-11-21T11:55:04.315+08:00[Asia/Shanghai]","0.0","189.89"
"Voucher entries","Multiple lines with same PO and different item code","ERROR","2023-11-21T11:58:14.914+08:00[Asia/Shanghai]","0.0","50.74"
"Voucher entries","Partial voucher match with retention","ERROR","2023-11-21T11:59:06.354+08:00[Asia/Shanghai]","0.0","47.49"
"Voucher entries","Multiple lines with different PO and different item code","ERROR","2023-11-21T11:59:54.554+08:00[Asia/Shanghai]","0.0","50.07"
"Voucher entries","Create voucher entry using sustainability accounts","SUCCESS","2023-11-21T12:00:45.327+08:00[Asia/Shanghai]","0.0","361.96"
"Voucher entries","Multiple lines with same PO and same item code","ERROR","2023-11-21T12:06:47.991+08:00[Asia/Shanghai]","0.0","47.9"
"Voucher entries","Voucher match with retention and tax","ERROR","2023-11-21T12:07:36.623+08:00[Asia/Shanghai]","0.0","48.85"
"Voucher entries","Multiple lines with different PO and same item code","ERROR","2023-11-21T12:08:26.189+08:00[Asia/Shanghai]","0.0","52.24"
"Voucher entries","Simple voucher match","ERROR","2023-11-21T12:09:19.111+08:00[Asia/Shanghai]","0.0","49.87"
"Voucher entries","Release retention partial","ERROR","2023-11-21T12:10:09.695+08:00[Asia/Shanghai]","0.0","126.1"
"Voucher entries","Partial matching with rounded tax amount","ERROR","2023-11-21T12:12:16.501+08:00[Asia/Shanghai]","0.0","51.84"
"Voucher entries","Voucher entry with tax rate rounded","SUCCESS","2023-11-21T12:13:09.054+08:00[Asia/Shanghai]","0.0","140.87"
"Voucher entries","Voucher matching","ERROR","2023-11-21T12:15:30.634+08:00[Asia/Shanghai]","0.0","54.03"
"Voucher entries","Voucher entry export CSV file","FAILURE","2023-11-21T12:16:25.396+08:00[Asia/Shanghai]","0.0","157.24"
"Voucher entries","Creating voucher entry","SUCCESS","2023-11-21T12:19:03.346+08:00[Asia/Shanghai]","0.0","108.24"
"Voucher entries","Release retention adding a line","SUCCESS","2023-11-21T12:20:52.266+08:00[Asia/Shanghai]","0.0","182.54"
"Voucher entries","Voucher match with rounded off tax","ERROR","2023-11-21T12:23:55.544+08:00[Asia/Shanghai]","0.0","49.9"
"Voucher entries","Voucher entry credit memo","SUCCESS","2023-11-21T12:24:46.141+08:00[Asia/Shanghai]","0.0","127.96"
"Voucher entries","Partial voucher match with positive additional lines","ERROR","2023-11-21T12:26:54.821+08:00[Asia/Shanghai]","0.0","52.92"
"Account recon","Refresh accounts","ERROR","2023-11-21T12:27:57.181+08:00[Asia/Shanghai]","0.0","155.2"
"Annual statistical budget","Create annual statistical entry","SUCCESS","2023-11-21T12:30:33.165+08:00[Asia/Shanghai]","0.0","42.33"
"Batch posting","Batch posting voiding process","SUCCESS","2023-11-21T12:31:16.302+08:00[Asia/Shanghai]","0.0","121.14"
"Batch posting","Batch posting general ledger entry","SUCCESS","2023-11-21T12:33:18.181+08:00[Asia/Shanghai]","0.0","112.44"
"General ledger entries","Create general ledger entry using sustainability accounts","SUCCESS","2023-11-21T12:35:11.823+08:00[Asia/Shanghai]","0.0","177.17"
"General ledger entries","Create general ledger entry","SUCCESS","2023-11-21T12:38:09.74+08:00[Asia/Shanghai]","0.0","102.54"
"Inquiry and reports","Order inquiry and update","ERROR","2023-11-21T12:39:54.412+08:00[Asia/Shanghai]","0.0","163.63"
"Internal transfer","Create internal transfer entry","SUCCESS","2023-11-21T12:42:38.899+08:00[Asia/Shanghai]","0.0","74.53"
"Monthly statistical entries","Create monthly statistical entry","FAILURE","2023-11-21T12:43:54.269+08:00[Asia/Shanghai]","0.0","31.23"
"Salary advance","Create salary advance entry","SUCCESS","2023-11-21T12:44:26.289+08:00[Asia/Shanghai]","0.0","86.1"
"Working advance","Create working advance entry","SUCCESS","2023-11-21T12:45:53.203+08:00[Asia/Shanghai]","0.0","81.36"
